index	actual_p	real_lower_num	real_upper_num	imag_lower_num	imag_upper_num	denominator	cell_status	strict_margin_num
14265	382556425	10313700814030869433092649479630528598154970472474060719827093141849154519040	10313700814030869433092649479630528598154970478521127012352582107796242169856	-3023049575934898631303661355008	3024171459095501007177788686336	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	12335029070357422019852742326337818091796822105273002190867527630848
14266	-251293325	-6774854645548799507817898977608407722129280760068952940005961727040829784064	-6774854645548799507817898977608407722129280757382004084737043840372280655872	-1343397056382003607067093368832	1343358370755775938933502771200	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	7742126375636612408767427153630802442195044677444350402540542623744
14267	1064226893	28691500281955147361656331407234071443295284617609969225216875525215805767680	28691500281955147361656331407234071443295284623731853518866674661527109238784	-3061889944667477437428621377536	3059994348982321698882682093568	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	8552256523559623925742462282026885931279351310409807925630795251712
14268	-401677579	-10829206114327137157826501665619505084537969263469588909126035667639840276480	-10829206114327137157826501665619505084537969262404225448442282936688372088832	-533358728800860557813569552384	532082103135347509405079830528	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6383023996771721963024522033432553369468433485627971985976634376192
14269	-391971685	-10567535710252562258952330130508647311325794907652590669987243908745335406592	-10567535710252562258952330130508647311325794902142945097016520654638830059520	-2755035557429613801788000960512	2754610015541109452318504386560	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	1099365163383966110262648591612373661069937132003994126222169735168
14270	-496542048	-13386747140389075088080746159944787784035969386551962594092617594600849145856	-13386747140389075088080746159944787784035969384378874912005815526416208363520	-1087027411371246885762202861568	1085905528210644509888075530240	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	5168651253648832886744345390365253250706682840037296579290459013120
14271	-389359824	-10497120083733727849486444416939973710002177987780035529421889431712254918656	-10497120083733727849486444416939973710002177983386741072502985508629625438208	-2197575683488915996747489083392	2195602716551304921934368604160	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	7842541491122819181386173169879633327982334349671526736782092664832
14272	0	0	0	0	0	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	13479973333575319897333507543509815336818572211270286240551805124608
14273	-1176616958	-31721530448353707530603101367377181273519474993333805586244374899696116695040	-31721530448353707530603101367377181273519474988972504142215752523092911456256	-2179354753535684305826317598720	2181598519856889057574572261376	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	471290125927066444585469399488768009741121649320553715105840234496
14274	-4840873	-130509672647598096583824801361495138195257877456003003242465760670786781184	-130509672647598096583824801361495138195257875315527304065587929103019802624	-1071050247739219946589286039552	1069348080185202548711299743744	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	8225121911044415601369656701107091347901922266607556692596871921664
14275	777478061	20960767060720442346909639667392523812051686426964327627744043921729227063296	20960767060720442346909639667392523812051686432354241187540134302372832739328	-2694028324868581155115628494848	2695885234927509225527977181184	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	12199222809132829260454752456533659767678140010168545974839154835456
14276	-460608284	-12417974769203330223684191617631547555436565375606103017781007500901951209472	-12417974769203330223684191617631547555436565374569792462394233538277021843456	-518464762703208326381189464064	517536307673744291175015120896	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	11595528191935825344330832340048611580261780662765763435732632862720
14277	-148260661	-3997099521184710206248295522524741224218151390085157814156795202010110492672	-3997099521184710206248295522524741224218151384182118108076914697420817825792	-2951635909918623256695418126336	2951674595544850924829008723968	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	5691763969857260306507269282940982252971742972480322303576833523712
14278	-525439570	-14165822776811564262550572360395645216599306329143804151288991538941198860288	-14165822776811564262550572360395645216599306326572912174703078053044442628096	-1285329931414273738547606323200	1285794158929005756150693494784	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6280972297191167557222045437394410161983867673948450198800599875584
14279	-806291776	-21737583279981073970287857372541464887054553976618623242330834174719675072512	-21737583279981073970287857372541464887054553970873730376269661000248745525248	-2873877801201010308178316886016	2870782951102796857491069075456	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	12621069582865805447923895219166230916218681586785208413684301299712
14280	-12237201041181484871187189	-329914287425453112247216545826446562999937814468322465637944103483019084284257131552336510976	-329914287425453112247216545826446562999937814468322465637886312791145324375527737221680463872	-28888764583403598551138198496477184	28901971005113947443247089534894080	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	10182145971475796813183362713204868894222427617485763656309545107456
14281	439544414	11850093971338581740201835163593401700749566782821050321156520665145130614784	11850093971338581740201835163593401700749566788746489004822221019083379310592	-2961616801485361635161792315392	2963705825301655714375684587520	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	1425372611645478205293308413700512441911047528879277661744466493440
14282	-155895410	-4202931933481030514875934752211811978008680754060574340306616464697783746560	-4202931933481030514875934752211811978008680751332928206246191701491925909504	-1363900438282667717870110113792	1363939123908895386003700711424	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	7707421325899324519078208519603257267170324628940113369762000535552
14283	-1692633313	-45633303851377416716812399437750886999891229577459757047388416470150163726336	-45633303851377416716812399437750886999891229570977632202306571673843215106048	-3239611711557384843143826898944	3242242334140866276227987537920	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	7625052322479789938145641306773447283143136239488903482792875130880
14284	-185730966	-5007296939168404805640455082152864445029747897976273918123190410386354470912	-5007296939168404805640455082152864445029747896811140227398281562904734990336	-582179989100177742404903763968	582915015998503436943125118976	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	12109937324516411175629373164457925005922270994255486107839839076352
14285	786911477	21215091451960083459739940371246103962137982540281891758318049759497707061248	21215091451960083459739940371246103962137982546583548157047822712604517728256	-3151563226263212171091626688512	3150131858092788450148774576128	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	13208627216151777091395304682758143069838738037753260059190188048384
14286	827046113	22297119095623406597752625708507865864418021814571259038310903737017159385088	22297119095623406597752625708507865864418021817142383128654183231715459203072	-1285755473302778088017102897152	1284904389525769389078109749248	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	11349138503685472648809431104600665284308021194289683170687910412288
14287	1864331921	50262289161235972838001467726157772949035512736504076998246356772138787012608	50262289161235972838001467726157772949035512741931244816099691565430138208256	-2714918563031521947254551216128	2712365311700495850437571772416	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	12270500380344453963695024812966764113116828589306224571077820940288
14288	27081250	730109055500152089075219859144581370856916698232999156836721357975220912128	730109055500152089075219859144581370860740288719877551713052433993607151616	-1910937443992218120949226067902595072	1912654269762126939649038642696945664	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	13300352158711213654152738541186296117658644489603120453465445236736
14289	-215900628	-5820669406603153874390282295526877468590326450640694487766303686415825764352	-5820669406603153874390282295526877468590326445211631074227813154578535284736	-2712868224841455536174249541632	2716156503070807327529450340352	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	3798797105695202584687372101333819257076996331348311809257369501696
14290	-465930308	-12561456248663667328904747600608857834612601460081535795082045438916418338816	-12561456248663667328904747600608857834612601457511610959151823656359427047424	-1284478847637265039608613175296	1285600730797867415482740506624	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	7854569580553808401006662056308414613295372091805180593582064533504
14291	-798272452	-21521382745224728527386351844891451798833103468298868145654002080311733649408	-21521382745224728527386351844891451798833103461991060732354029893964017958912	-3153188022564774232702431789056	3154658076361425621778874499072	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	30813888446582709478209694655446904979290929590586779934058872832
14292	276348334	7450336334267300598622012923911244731365346573980325409340199455026657099776	7450336334267300598622012923911244731365346575145497785691335970641867177984	-582179989100177742404903763968	583108444129641777611078107136	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	1551342097907001117194012312920239329112418368051256521822295818240
14293	1689373973	45545432208525638092052206868926540640931371248250763997347807201559553507328	45545432208525638092052206868926540640931371254741825222088243336725930180608	-3246110896763633089587047301120	3244524786088298696109832798208	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	9053226486219007276650753984326137551587178522521619970749804576768
14294	-1204843979	-32482529406808258431165676126774102476103190867908242876058231841211333738496	-32482529406808258431165676126774102476103190865177153721263544614115912712192	-1365718662715368120148868202496	1365486548958002111347324616704	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	4210666322138646586609846947677578713744285295463054770737130766336
14295	1559761520	42051087401452436004925251766090483836175856544662761457577537218966536060928	42051087401452436004925251766090483836175856550601469311039327742726359744512	-2968193357944065217872193912832	2970321067386586965219676782592	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	4701353323752379477235695116684855099178508495027296897630172348416
14296	175425182559576884024508145	4729453565881357356866982210674883721074653889044686982354357489429592029692574493562617462784	4729453565881357356866982210674883721074653889044686982354458341906545667224356134867485851648	-50389948516023685447904852946452480	50462607820518865508746579828277248	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	10859216897902147882227844340056329109183481424514579868639591137280
14297	-815473319	-21985117199885758531634555072380825497314270435305093858832126943398560006144	-21985117199885758531634555072380825497314270429543720915997967144018035867648	-2881112013305584249159758643200	2880647785790852231556671471616	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	2318535308271354117787654089780632865444977405763785129963833786368
14298	-717855752	-19353352787243745924316023172313149105273273246441285514794163324439802937344	-19353352787243745924316023172313149105273273243864745436779010291038819450880	-1288734266522308534303578914816	1287651068987933826563042181120	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	12096403030809527364758834232797029696107849239116158606224765485056
14299	1593226839	42953310604620491949763132158692193196058990518417233921512557289720600592384	42953310604620491949763132158692193196058990524343136832692989661261936459776	-2963744510927883382509275185152	2962274457131231993432832475136	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	9987466306453514551368104630462457613925009489463751341425995808768
14300	418109021	11272196920502562652195667941050053272150107493964497966894693194376843100160	11272196920502562652195667941050053272150107495001775662937158860341537406976	-518890304591712675850686038016	518580819581891330781961256960	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	191977545451518655309461860095704805560845641186898861075535495168
14301	1772137910	47776743532069432420639630740816254622460733564900384263474435704624770973696	47776743532069432420639630740816254622460733570319853641708464539331593240576	-2708883605340005718414417985536	2710585772894023116292404281344	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	5113605293330917375900325735019327686389749467878255584676354719744
14302	516950234	13936950744441093689348642301918381789754138416061071765565602425849805537280	13936950744441093689348642301918381789754138418211683098814129308418309095424	-1074957495988214428081936400384	1075847265391450795154520145920	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	7249922999329502996731454193085976358931032931056628828710505545728
14303	-197392165	-5321682232104657155521383107121766758020023218222959654576569966662216843264	-5321682232104657155521383107121766758020023213832914790260790166801197563904	-2196144315318492275804636971008	2193861863371059855922791710720	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	4671231318892225442340806005360194188668528599146613190944066895872
14304	163563266	4409656933416163224836105699586314380562097024864759964532499696795290435584	4409656933416163224836105699586314380562097025014434652407347705657312673792	-74856686750537838497806417920	75088800507903847299350003712	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	8128783667544520567851398162041589752468557611381968311647335350272
14305	221809704	5979977785608082861629308903775045783427871297280718371212086060313531645952	5979977785608082861629308903775045783427871301603643674022861648394864033792	-2160979081077541942370783723520	2162178335490599654512092250112	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	8991586258938917406093194805028911026330315272458234918155369578496
14306	-371689091	-10020718068656203506793876805624943375599010692839187582145740296420654579712	-10020718068656203506793876805624943375599010690754032328474427895887442214912	-1042538941209428532133015584768	1042268141825834855197881401344	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	12014475975020987217580838494868918153322779243623698566089868836864
14307	-1254486671	-33820893736832040779935022154712190316297474544384158255352693889692438888448	-33820893736832040779935022154712190316297474539207093011061233580064301383680	-2588919478408006836149974728704	2587952337752315132810209787904	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	5500662941978394742023666064386741107446525088077641392995646308352
14308	-120536316	-3249652660189573717205363883885067393679901076070556968199219334672482828288	-3249652660189573717205363883885067393679901075094905474737429005517610549248	-487090719832569470039214784512	488715516134131531650019885056	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	4105215954262114458754205850910733970201003210474275699619660824576
14309	457699203	12339546100793189957149566598110701024366520952860053540537159796047382315008	12339546100793189957149566598110701024366520958353876692380766783515333230592	-2748110830334861205875283984384	2745712321508745781592666931200	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	11795809175765710039726347963198262176285910492042591065110392864768
14310	-187706739	-5060563685018968610331993210788268612139454270412420379296687973190881771520	-5060563685018968610331993210788268612139454268058167909585716035401472278528	-1177087549229258300761114148864	1177435719865307313963429527552	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	965769740863901679393495034103162715233280787594696068368236019712
14311	-1334055200	-35966057030942099788397286818269293682462917671002262036847608566945081720832	-35966057030942099788397286818269293682462917665821792457448113461560971624448	-2588377879640819482279706361856	2591936957253764950570041344000	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	1387092920570142970285810423727597572599116739325226710372876025856
14312	68361534122650977636837421	1843023314031268961207904846441480177599547569039052387697725400534835602991760573662664589312	1843023314031268961207904846441480177599547569039052387697804606196164857016005559710612717568	-39588158831395159161483721097347072	39617089567484510953844380811657216	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6574900414779169752181706137674838146976935474894896545282585001984
14313	-1076693147	-29027589828195590745479531429003438954872862439284492534191504246019079536640	-29027589828195590745479531429003438954872862434105106152326383848375506173952	-2587952337752315132810209787904	2590892445345617910963095207936	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	5290966471679250759469713589413059861932786396939826146822554910720
14314	742659076	20022049080415188681798183789023362738098056474766667759070442400383370264576	20022049080415188681798183789023362738098056477113453902919474388389794414592	-1172445274081938124730242433024	1174805097281825880879268888576	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	13059788312657268534152811771663252575462704839013293992988291104768
14315	1567942088	42271635062487155685611402119951841566307175043315541764037921701935731179520	42271635062487155685611402119951841566307175048809055430871707344334957314048	-2748807171606959232279914741760	2744977294610420087054445576192	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6306313849000631117016287694405519599898294494571272743993600901120
14316	462130322	12459008824269127108665882746699975289874567851982610014050044231440714956800	12459008824269127108665882746699975289874567852955321399918531782442701815808	-486471749812926779901765222400	486819920448975793104080601088	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	3355948451425721079090242889855372725652003406563580152159829753856
14317	1694261527	45677200398453326332198238167432176244235112497969829083215545857033570877440	45677200398453326332198238167432176244235112503147513297526648856799157944320	-2589074220912917508684337119232	2588455250893274818546887557120	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	3808095948234054626899766443652420881535277743197050751535825289216
14318	169900501	4580508434933865165294233828962194711376479370209776982790245342024715730944	4580508434933865165294233828962194711376479372289670991294594876389606817792	-1039521462363670417712948969472	1040411231766906784785532715008	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	2731664555285090734836508406600376377429350236694215168325987598336
14319	-504100966	-13590535163411752035630388655557182204995344711187039211937400166643119685632	-13590535163411752035630388655557182204995344706863649681611892560958700126208	-2160940395451314274237193125888	2162062278611916650111320457216	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	8287339285954615195479495222058185862515747761250232746625971781632
14320	-10041680500033029792936889758	-270723170729457051644637346155459066027654633170912189405617161823985407626696161700936599732224	-270723170729457051644637346155459066027654633170912189405587718898170597490412135529752324734976	-14714425613049203595389753296177594368	14728544580596029777778556479620513792	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	2643767224210106088209044319939036277379859339699128147917831929856
14321	525632229	14171016850248176323462675407362925869797586408465307569339809988406505635840	14171016850248176323462675407362925869797586412657282027369928944283665039360	-2096258028398653154873713885184	2095561687126555128469083127808	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	3352637782991069851729675975566737985268960824431545193715659177984
14322	14228258	383593068099273336124849633178789269432366696292806125716282721404576595968	383593068099273336124849633178789269432366698249331672180598577749051834368	-978707657933776111708529491968	977431032268263063300039770112	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	4732787241836580215764289056652958943884210056257726670599092174848
14323	472118127	12728279521856981624737917394369614673712164585686892384152586852922829045760	12728279521856981624737917394369614673712164590407544610210018522449095688192	-2361177196805724533702126469120	2359088172989430454488234196992	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	10821902471603381540138672171352663020107112934136493729676773031936
14324	465782550	12557472719236771483637724864899574795118781695635326158110984181286598344704	12557472719236771483637724864899574795118781696498015622987983560356925538304	-431963702458142379672613158912	430841819297540003798485827584	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	732628087629073720554408223615960544169781916990569076280843567104
14325	1561456768	42096791183030142973343383865640515385502371177638136447271242238861789626368	42096791183030142973343383865640515385502371182347066928581690463910105186304	-2354523269094565614724543676416	2354291155337199605923000090624	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	8168706524005762748989111664801068179687280003327744146541104857088
14326	150167234	4048500619221579666980637456465517355181692955592489666437122140453054971904	4048500619221579666980637456465517355181692957545456135288492528507195228160	-975883607219156337956415864832	976463891612571359960274829312	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	12908022761260483747145017656729861594819616855443561962466042707968
14327	-1136952712	-30652184471560619755019693921926347538225197708129703672609521409705656713216	-30652184471560619755019693921926347538225197703956337000794910826085574770688	-2085812909317182758804252524544	2087321648740061816014285832192	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6448311861513227879127969990104874785631731399641878640800252821504
14328	-141509989556000017365853983	-3815101771298804513804544488402625480640652412288374285731662035814970436910553045841918033920	-3815101771298804513804544488402625480640652412288374285731547907264770708881571390307126214656	-57089763995130703763176938434199552	57039017622013419129253735312654336	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	1215243107206116650213556833483552783440456602890439348831635111936
14329	-923710429	-24903183904998433331087974320495163575467654387037509388323347869866777378816	-24903183904998433331087974320495163575467654383113046035657554057768600600576	-1963295531054157779722829824000	1960819650975587019173031575552	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	10212377694843685995018719349009086614660972299372748587437136019456
14330	-906206069	-24431267297988357438796617940302349678192677342202858099098143349741853868032	-24431267297988357438796617940302349678192677340472604780439458406768784179200	-866209856863717179227071578112	864933231198204130818581856256	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	5179848613938864863002910303905676574151481293282622316460092948480
14331	-248824419	-6708293077699064844255774092145089370566735018052969665294863380830243258368	-6708293077699064844255774092145089370566735014143709763736543145233171349504	-1954978121415209131000851333120	1953972295133289759527495794688	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	1505652821705845132680312216905421396523350997513417158785178271744
14332	205669075	5544827289271918587804115175470488389677370829965434152105352292929084850176	5544827289271918587804115175470488389677370830642432611089544630764543410176	-339234256390421863455950635008	337802888219998142513098522624	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	9669686949152080146845623985698607787758677671216604034364115779584
14333	-893530085	-24089523434380651222144325240475827370746190910895513231661710787790164197376	-24089523434380651222144325240475827370746190907434000768062421530370669281280	-1730601489294733956175385067520	1730717546173416960576156860416	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	10766046672186444600408401921772401329222619334343538011133630742528
14334	1320849711	35610037771699469868985591056079379738853666131268341754520900994585220612096	35610037771699469868985591056079379738853666132624040840043303068134124027904	-677849542761201036774451707904	678391141528388390644720074752	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	5661839230840755060176646831256506733572508418667239731151272673280
14335	-823447945	-22200112680200114449543470417062080078553150334831638140598249807020627591168	-22200112680200114449543470417062080078553150332117222490707687545502754144256	-1357981537469834493430748676096	1356666226178093776888668356608	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	13305294438765014781705276569197493418526548613289654594256706207744
14336	0	0	0	0	0	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	13479973333575319897333507543509815336818572211270286240551805124608
14337	1786189862	48155583403860799714717846278941739621737254416667905083295661341883026636800	48155583403860799714717846278941739621737254419381856505671491585797812912128	-1357517309955102475827661504512	1356975711187915121957393137664	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	415611820245182162039735061012171719314662445142492383685919113216
14338	-359824537	-9700850334414513918042987755631558685009497703566598893979204193871405776896	-9700850334414513918042987755631558685009497702211325350345306469791998935040	-678120342144794713709585891328	677307943994013682904183341056	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6117631488902165914560802175552801231094767174019129853633001160704
14339	-895094912	-24131711097836463526855582356834915693584796995898639156728994794341725634560	-24131711097836463526855582356834915693584796992439486516329593293071257174016	-1729479606134131580301257736192	1729479606134131580301257736192	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	5201405024470907479117100510016758847745177595944349125114373079040
14340	424635954	11448162677271877913263168600704963176075033065785020361212458390152319860736	11448162677271877913263168600704963176075033066463334131488391444529858740224	-339040828259283522787997646848	338847400128145182120044658688	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	9002727811230943360437518255262353742056533179001473307041960296448
14341	242267874	6531528970842702830019227936789521138677790135746437100900315104952503500800	6531528970842702830019227936789521138677790139650551814170355478782025924608	-1951535100680946667111288143872	1951612471933402003378469339136	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	4841241644349866243602157324399284023847882570839807590571949686784
14342	-478645538	-12904258169094406634433359655706046096195395733605014923271837749940200669184	-12904258169094406634433359655706046096195395731876231658409804196043573690368	-864469003683472113215494684672	864198204299878436280360501248	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	5624755056446076585858925699360857659784172227634258075117072416768
14343	-1023015436	-27580441599375453218041019037225943869817143342279788182120218093840846815232	-27580441599375453218041019037225943869817143338362249556549176877655387013120	-1956989773979047873947562409984	1960123309703488992768400818176	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	8336378762754527774173529087842549001759096013595879746986733207552
14344	147844707895516615132370140	3985885439883593048821049560021828106966173332335683980548798096375443595574037630342221791232	3985885439883593048821049560021828106966173332335683980548818466863397844864893428925659611136	-10172117325175577987481864492810240	10198353413970041555997271129063424	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6669040646758002848345390383420280854404508057471272903859870105600
14345	-594932741	-16039354962970201915697524585386952190626149973404732895575258178352425467904	-16039354962970201915697524585386952190626149969238290950855400190645060501504	-2082834116097652312517776506880	2083375714864839666388044873728	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	8548430456327920014711517336661342535341938192233544880635097645056
14346	-821199553	-22139496142160145539283376782144848580291682579954564379047875149621482225664	-22139496142160145539283376782144848580291682578005969385960231260663079501824	-973678526524179254341751799808	974684352806098625815107338240	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	3672173689814132106173579312385586030837780351384131817872486825984
14347	-729908066	-19678282540084447539971476386419367331474196550555036608932168707409528750080	-19678282540084447539971476386419367331474196545859027126781761638980472799232	-2348217512019455708949276262400	2348256197645683377082866860032	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	4678595016791881607073460541064384057482811668553275235765304950784
14348	-628115908	-16933971370177102752724768562584232693417571896849227930066603754388665139200	-16933971370177102752724768562584232693417571895989788057792728498539948146688	-429952049894303636725902082048	429797307389392964191539691520	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	3188178198891882720884705902531140601317152918254807745327339143168
14349	-1172126596	-31600470505750645136573443522054037801692535570712525160642896209566209409024	-31600470505750645136573443522054037801692535566005490275017603723063833133056	-2354059041579833597121456504832	2352898472793003553113738575872	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	3921794028403576071958581858534857871671195592120640958891376508928
14350	857853059	23127672725597834760539406843404750914746250360543835997878715484280924930048	23127672725597834760539406843404750914746250362494597386035108788720401121280	-975612807835562661021281681408	974723038432326293948697935872	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6774169734698143832727697995193419973225193479761129200065101955072
14351	-936907519	-25258976750385412163659466885376234337132897753987835843334121168726814359552	-25258976750385412163659466885376234337132897749811026150785248121217169227776	-2088211418143298183086869577728	2088559588779347196289184956416	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	7386985899199995548272404485110593269997911808046622932360925020160
14352	-233610522	-6298127224013836056667628533964317559038519119655648285029491886310673088512	-6298127224013836056667628533964317559035532857254482970666771261645779894272	-1492544155682630743211767743077416960	1493738250438975966343426757300846592	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	3471358491973825574029721330386881164302015629730243880645031886848
14353	-1780865981	-48012051863506451939218349324733117731181756682836190327174156083901459595264	-48012051863506451939218349324733117731181756678530557499287148151535124348928	-2152739042691048629915986427904	2152777728317276298049577025536	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	7883520660086356830779610328827067975262734586695249562975223152640
14354	1629806256	43939489752857351124765565743395909763209370764549544074602320859102518968320	43939489752857351124765565743395909763209370766619921419054664032604123037696	-1034492330954073560346171277312	1035962384750724949422613987328	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	171084640560610779608576247003756824030783235739727976305637982208
14355	-1065111726	-28715355322231753908273782408548753498258121901650304012997907268535796629504	-28715355322231753908273782408548753498258121896494167692495615419180172443648	-2577275104913478727939204841472	2578358302447853435679741575168	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	8194961788147032271278742019087735639709277443389532962358233661440
14356	744296525	20066194628933143925031539219300315878731696610045000736511912778009841500160	20066194628933143925031539219300315878731696611013495389121584502450453217280	-484614839753998709489416536064	484034555360583687485557571584	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	3092382259241153539424475381949654430425156591344747011547204681728
14357	1500257380	40446858958569279161592445293309507766566657722976959498744041540517059624960	40446858958569279161592445293309507766566657728443315855966004153135686221824	-2732481837338883279904682541056	2734029262387990005248306446336	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6709845095653748630896542899941654970417588569504883908446062116864
14358	-1305928279	-35207756766046072690895533314456136601759599369936399061494263185848502583296	-35207756766046072690895533314456136601759599367600599635493888947781808160768	-1169118310226358665241451036672	1166874543905153913493196374016	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	397721503478194973535952466588782653085031777698420808148714520576
14359	100711804	2715184859505393069178595097907077366483155303766436902146473680501236301824	2715184859505393069178595097907077366483155308920677626963609791310921203712	-2576191907379104020198668107776	2577971446185576754343835598848	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	8392837929278810326531620921437238584382409795652059421941608480768
14360	-85032679997702847369488077	-2292476517702955753050279752503725691143562049498067447950364970256951582512280875199581126656	-2292476517702955753050279752503725691143562049498067447950304931036091801711123963600613408768	-30032385661610815881547689721069568	30007098028314576052663523766960128	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	9122176366586312354863864293026900185929252655174135697460107935744
14361	789203412	21276881904379167507619696907382511093638738712325146539160936865877601550336	21276881904379167507619696907382511093638738717477259554535551229339803582464	-2577507218670844736740748427264	2574567111077541958587863007232	26959946667150639794667015087019630673637144422540572481103610249216	CERTIFIED	6154119069889810700482365888485369447547102167255009745411439067136
